,train_loss,valid_loss
0,21494.90916843904,21025.502306506038
1,20136.24973631997,19750.694823580485
2,18799.22057988325,18480.4232716312
3,17421.582334534734,17149.00862055272
4,15952.299585207855,15634.857512948414
5,14307.247946977468,13949.80370890846
6,12575.015464614746,12162.300634386638
7,10791.010979224919,10314.54383374378
8,8967.863508295857,8476.115593512854
9,7190.294948254002,6745.89037268733
10,5611.614011060594,5311.527578840653
11,4377.437793658198,4216.168608801439
12,3488.0256594384623,3515.425445954626
13,2982.457674064028,3125.146104101402
14,2706.53397189989,2890.024858831428
15,2531.3971946737774,2712.9221533484138
16,2385.8494328694087,2556.7470198304704
17,2246.446631160371,2406.496423456197
18,2107.9698860928656,2257.495867736017
19,1971.0771290831508,2109.834406958893
20,1836.1348927845017,1964.1313013853505
21,1703.2608074648213,1820.9939732089017
22,1567.5608565107927,1670.5206544316995
23,1432.2337937830753,1530.4604537965108
24,1300.9365181234841,1379.858348113019
25,1167.2640922747387,1239.8414702517912
26,1046.0044654273327,1108.0542961537528
27,932.2751432894568,984.3922004992297
28,827.6958104556445,869.9221754119886
29,730.421414945406,765.9559255378166
30,646.4606388667598,677.0052652485125
31,575.4403206682338,600.970738932568
32,515.7298183705817,535.1828349550487
33,464.7531217675625,479.8193752738492
34,424.3079531244469,436.6422132292452
35,392.5581468018429,402.0205944016149
36,368.3792315461583,375.05499044198467
37,350.42558356035056,354.7223271272766
38,336.20873063575596,338.70224918978056
39,324.23230372474467,325.26439527244656
40,312.9873063104783,312.00580713138334
41,302.61199384827876,300.80466184449807
42,292.9900786690414,290.5928065699991
43,283.69326705941273,280.89904650682973
44,274.7117329632009,271.7947892730784
45,266.164455973209,263.272558986481
46,258.0094648328682,255.18037040584022
47,250.15715469977886,247.414687552858
48,242.42675086135034,239.58916288383384
49,234.39059260513088,232.0499430737303
50,226.78808423084791,224.7412790588763
51,219.28924534790647,217.6289876604375
52,212.0337976077341,210.7267597944398
53,205.13100483083676,204.03587792736167
54,198.49096042663493,197.5038575694974
55,192.00446294778544,190.91313643346075
56,185.55805628956844,184.25571514755333
57,179.25028932054894,177.8619337057656
58,173.15994378635781,171.71478618621282
59,167.27010264322232,165.66439420103174
60,161.5895096752764,159.78807846828326
61,156.0709842125442,154.1165125068413
62,150.74671580060874,148.68073098368282
63,145.60403305629504,143.4751672722729
64,140.62104735025468,138.48715805702764
65,135.7802216134597,133.6855946565532
66,131.08249412745147,129.04056061080578
67,126.52492051204986,124.5504553228772
68,122.10059817018256,120.21795598135213
69,117.79387160810114,116.01018524481333
70,113.59798102739174,111.96399417367259
71,109.51949612205412,108.0717518827975
72,105.55383247163176,104.31941075451323
73,101.69671309127882,100.70024729319266
74,97.95988469080577,97.19849480528501
75,94.3172022229211,93.80471745291531
76,90.78175579188397,90.51405694683005
77,87.34994664319444,87.29001354036154
78,83.81125402086764,83.69058513440541
79,80.12123309191152,80.30483830559145
80,76.78010188186332,77.25854077830445
81,73.59303623943164,74.33881045342423
82,70.53306884922236,71.51822327025972
83,67.58832284163192,68.79047973003374
84,64.7617575247551,66.14412419383007
85,62.035164552877916,63.59100209382692
86,59.41854198899905,61.12471799255096
87,56.917307051133086,58.739327036416704
88,54.50705912716872,56.43638658418786
89,52.197745704616246,54.21155738529827
90,49.98528870506173,52.06240457498158
91,47.86811530756799,49.98536219841723
92,45.85035035862803,47.981402024447256
93,43.92847037353881,46.05513545706344
94,42.10403768147195,44.205372594068955
95,40.371351991690055,42.431723416758665
96,38.727133506496514,40.7332427839962
97,37.16872421343153,39.10506026421596
98,35.69263166081344,37.547625722489705
99,34.29766381682278,36.06036596892712
100,32.980323871951,34.644363585675215
101,31.737438058393526,33.29886156589055
102,30.563821565911866,32.02382149441837
103,29.456074798715964,30.819880832379567
104,28.410766025045227,29.682577748111118
105,27.424558742254387,28.608752326554775
106,26.49452735929785,27.597395661873936
107,25.61608475269153,26.644541039051546
108,24.78650988671013,25.74495488534012
109,24.002130681007703,24.902539407443935
110,23.25818853685366,24.09950188755708
111,22.55093674700387,23.333977261174976
112,21.873817270897998,22.589811175908835
113,21.231049287811455,21.889928028123297
114,20.61824241673911,21.22735926891619
115,20.032778244338548,20.59849578891347
116,19.47413054611961,20.000831497377174
117,18.941206830111355,19.43257128705348
118,18.432362592662432,18.890989155367908
119,17.94622267969954,18.375961178847017
120,17.4805621065301,17.883621232883645
121,17.03407696334776,17.413091810281912
122,16.60775703654735,16.960876498957077
123,16.19612350790235,16.52754670814223
124,15.80190745995593,16.11249580707833
125,15.424574453545917,15.714702497693603
126,15.061035347609234,15.333987980805736
127,14.711557876706733,14.967877381975995
128,14.374693096774905,14.615634389923798
129,14.05063952719635,14.27624075986508
130,13.737615876452764,13.94919366886461
131,13.43526480323545,13.63379317459112
132,13.143570374261826,13.328397752753517
133,12.861245227800238,13.034239258163629
134,12.588012093048206,12.750871789048688
135,12.323481501657813,12.473057874138854
136,12.067206937417128,12.208800618622869
137,11.819723051053863,11.955688318853694
138,11.579386488760822,11.71356379044179
139,11.345928265244828,11.478420313926714
140,11.119510399283785,11.250294330657198
141,10.898669580856366,11.030300279373478
142,10.680867048597191,10.791799374162414
143,10.455263296056819,10.617694394214292
144,10.250000220084319,10.416306627856102
145,10.057433268194464,10.218076413959352
146,9.871365238817889,10.024912898862263
147,9.690725194401761,9.836711877275471
148,9.514649893341568,9.654099364826228
149,9.343732620810956,9.476508115953038
150,9.177212429762491,9.304203335481967
151,9.015351613564821,9.137826154531163
152,8.858014790241484,8.97526872880917
153,8.704388900343078,8.817270068332922
154,8.554580356161102,8.664490925330634
155,8.408583556110592,8.515618970795307
156,8.266260765836074,8.370760451835546
157,8.127695338540883,8.230088906515448
158,7.992700603713283,8.093122583839431
159,7.8605863047775015,7.959730157755985
160,7.731726118256786,7.83020541115972
161,7.606198801280374,7.704130380957092
162,7.483504079816346,7.581074754714791
163,7.363730406686415,7.461593275210059
164,7.246725176522292,7.3441642644890335
165,7.1321300624463,7.2302254710248235
166,7.020036540806061,7.118883590256398
167,6.910362304192759,7.0104069203929
168,6.803251174517404,6.904368194769631
169,6.698412511849107,6.801379399328046
170,6.595892129737057,6.7003119202354355
171,6.495230412666577,6.601453987394659
172,6.396851208894293,6.504808042555548
173,6.300423360044979,6.410361627041918
174,6.206224593510126,6.317506694929155
175,6.113800394274402,6.226485906600526
176,6.023455759670667,6.134990437869419
177,5.934068277115069,6.051422698030062
178,5.848400388696793,5.966808165409627
179,5.763545591545684,5.883915965381372
180,5.680458841164677,5.8029764664173245
181,5.599118269061976,5.720892841533896
182,5.51855459930149,5.646806173666543
183,5.44153366373941,5.572476554718681
184,5.365179673694056,5.4981030720946364
185,5.290119242678749,5.4260668868191715
186,5.216770560874222,5.355547379452219
187,5.144684178430187,5.283609419770983
188,5.073084847487618,5.21914586375442
189,5.00486241752203,5.1539947703616535
190,4.936970494099915,5.090336738863698
191,4.8704482681373475,5.02775483319662
192,4.80510348345661,4.966705464730997
193,4.741031962480925,4.906701381183059
194,4.678118110567318,4.847751355048786
195,4.616363868517384,4.787375454218515
196,4.554802507377618,4.733838766905137
197,4.496092327150973,4.679465883138316
198,4.437609760043901,4.626708109685448
199,4.380209315726569,4.575120702453205
200,4.3238058767093195,4.524795477653849
201,4.268472297409647,4.4760256359762325
202,4.214098428591587,4.428256183449473
203,4.160523555907608,4.382049165715823
204,4.1079746021171895,4.337189632090485
205,4.056367035727799,4.293632762109155
206,4.005673307338154,4.250977583601828
207,3.9558869960721568,4.209091986257893
208,3.9069355759919846,4.168407282258461
209,3.8587170927215415,4.1287443396037515
210,3.8114234586992546,4.089321525222961
211,3.7647714572474187,4.052026537992181
212,3.718948719344508,4.016259058131557
213,3.673827971218926,3.981719461905717
214,3.629494186630575,3.948416965877186
215,3.585862850711165,3.9156362407835936
216,3.5430407596321234,3.883895695764295
217,3.499701127437121,3.8542461678134714
218,3.458213860357796,3.82560517396117
219,3.4187228448822005,3.79639823190549
220,3.3778536251026465,3.7696346943657772
221,3.339872661582547,3.7421172536451195
222,3.3002559509693787,3.717652084795797
223,3.262333118422491,3.693719555122698
224,3.2261996041379644,3.6686571812945963
225,3.1883384046343575,3.6467221314096605
226,3.152257641532346,3.6249511801415792
227,3.117794719462899,3.601823615575995
228,3.0815615578392337,3.58194843131605
229,3.0470194538811124,3.5624795776157043
230,3.0143664078875396,3.540937983315416
231,2.9799487172457173,3.522998031712632
232,2.947368876671324,3.5054255897851667
233,2.9163974400626733,3.4866775374493955
234,2.8835491968514693,3.472014410884185
235,2.8522402880334186,3.457800003359201
236,2.8228392129415507,3.4414361009021377
237,2.7914571469211547,3.4288785588544974
238,2.761850591672258,3.416487497257549
239,2.7338924993089964,3.401824063840953
240,2.7039586093803902,3.3905975099126713
241,2.6757137316490027,3.379955024972636
242,2.649102453567526,3.3663807600963387
243,2.620507373725757,3.357916652668488
244,2.5936247882785275,3.349689382366705
245,2.5684932545784953,3.338172454426361
246,2.541166185515625,3.3316594690346997
247,2.5157814522534783,3.325809499012697
248,2.4908258406338533,3.320407569332019
249,2.4673197211767106,3.311888778031365
250,2.441735470087521,3.3074857666185076
251,2.41788545680854,3.3033735044982677
252,2.3945737816075323,3.3000282214986023
253,2.3727435145551006,3.2927582566117053
254,2.348649510275389,3.291626240208037
255,2.3262481696113055,3.290741724722769
256,2.304385147646637,3.290086101771825
257,2.282817677676639,3.2906913142996927
258,2.262772175986023,3.2866339479642193
259,2.2404539786058457,3.2881095516061882
260,2.2199123961806912,3.2895353828422835
261,2.199748560616757,3.2921663134581345
262,2.703762874339443,1.9745812742477635
263,2.423811014281716,1.9414619407149682
264,2.331763010732094,1.9193480739501563
265,2.2796915060588447,1.9012779405631288
266,2.2474952076756094,1.8850046301904513
267,2.2255911197162637,1.8699319634732394
268,2.2093112389965888,1.8559212673054997
269,2.1963381872549124,1.8428835728918784
270,2.1853909594300163,1.8307948524116
271,2.17578172736435,1.8195912869109634
272,2.1671077562841314,1.8092186672283788
273,2.159131553872153,1.799594446016575
274,2.151698467849822,1.7906495157759916
275,2.1447129836247445,1.7823173828234455
276,2.138096592573008,1.7745424432934367
277,2.131772403005142,1.7672681045845213
278,2.1257076494101526,1.7604243255036636
279,2.119866144052238,1.7539713923886968
280,2.1142143638729762,1.7478675748634487
281,2.1087352299330964,1.7420706561072923
282,2.103405861488979,1.7365483288658652
283,2.0982125904906166,1.7312762390261014
284,2.0931491912477593,1.726230857819549
285,2.088202967878706,1.7213845262497973
286,2.083370543307559,1.7167184771108925
287,2.078638214613528,1.712228232898724
288,2.0740038532613374,1.707891423568526
289,2.0694549775982867,1.7036881232525047
290,2.064988565224892,1.6996217320399107
291,2.0606135480874768,1.6956747655162872
292,2.056320390808939,1.6918395807912627
293,2.052105159784053,1.6881038654916363
294,2.0479632901383455,1.6844646949424107
295,2.043886886581457,1.680908286050908
296,2.0398824260596258,1.6774309522746382
297,2.035936102725638,1.674026740867248
298,2.0320539219012943,1.6706896641036717
299,2.0282326126256396,1.6674096686300193
300,2.0244641244725163,1.6641927466941222
301,2.020749038935386,1.661032895818759
302,2.017080869249509,1.6579218369079172
303,2.0134690488732465,1.6548591511686936
304,2.009906767030086,1.6518438203532544
305,2.006390010403869,1.648875821074095
306,2.0029161235657864,1.6459503820732
307,1.9994863890758394,1.6430617186962688
308,1.996096224077861,1.6402150417199362
309,1.9927399398534227,1.6374028604717143
310,1.9894263341186682,1.6346285876379625
311,1.9861506325118226,1.6318903816923012
312,1.9829072347525238,1.6291841981493842
313,1.9796985298891183,1.6265128297200135
314,1.9765208418109996,1.623867922390673
315,1.9733709411880183,1.6212502934663462
316,1.9702569788015254,1.6186653341187593
317,1.967166191145801,1.6161049231145626
318,1.964108813608159,1.613569929474276
319,1.9610663656397327,1.611062772795928
320,1.958067078653792,1.6085793555243981
321,1.9550976094536658,1.606124654054535
322,1.9521473515289003,1.6036872559616313
323,1.9492310262034476,1.601279784314708
324,1.9463335287099481,1.5988918833434884
325,1.9434562584539692,1.5965181220807
326,1.9406064743557137,1.594168915339954
327,1.9377711070751278,1.5918354078492787
328,1.9349547448434377,1.5895272125194424
329,1.9321598296273175,1.5872301640104827
330,1.9293870900123649,1.5849566235985246
331,1.9266276421634632,1.5826930220249171
332,1.9238939607888157,1.580447383804464
333,1.9211657402627427,1.5782127287194878
334,1.918460212135437,1.5759992754033192
335,1.9157668136084713,1.5737929953241594
336,1.9130904867804948,1.5716071720882308
337,1.9104271442951593,1.569424986135952
338,1.9077854111252093,1.5672596606065479
339,1.9051550867091347,1.5651084472854866
340,1.9025329968293554,1.5629653893756768
341,1.8999283317936697,1.560840140713026
342,1.8973387366824213,1.5587272640897634
343,1.8947605888522976,1.5566246092954923
344,1.8922023444227956,1.5545131325596533
345,1.8896549289658813,1.552415452128874
346,1.8871127785002526,1.5503508687497742
347,1.8845892871321945,1.5482703248767393
348,1.8820772738740787,1.546206356896164
349,1.8795709059645516,1.5441482184839213
350,1.8770785185855101,1.5421063816088463
351,1.874598838146904,1.5400704870727775
352,1.8721224286920266,1.5380638635759472
353,1.8696623927609546,1.5360425694104076
354,1.8672172718458866,1.5340345061025193
355,1.864773310984638,1.532033715644199
356,1.8623419099132554,1.53003929965386
357,1.8599219345385178,1.5280588090930298
358,1.8575089941808316,1.5260837774715885
359,1.8551060754960975,1.5241154540184045
360,1.852714796332203,1.522158597394385
361,1.850329295882976,1.5202061912192828
362,1.847952310693328,1.5182640540040968
363,1.8455853657164656,1.51633323923852
364,1.8432231317183052,1.5144064408700615
365,1.840871872884398,1.5124920586270794
366,1.838526452487677,1.5105905935591484
367,1.8361881813794878,1.5086915261254035
368,1.8338586938307164,1.506798693364696
369,1.831539253373284,1.5049198685571052
370,1.8292210427171356,1.503042725552253
371,1.8269139678991766,1.5011715906731904
372,1.82461607844539,1.4993144015082482
373,1.8223243196234582,1.497453857756227
374,1.8200403728281858,1.495604641185461
375,1.8177629490596297,1.4937668180856842
376,1.815488233727169,1.4919349374138922
377,1.8132260033690089,1.4901123376431922
378,1.8109704296943399,1.4882959969080123
379,1.808721229698154,1.486487761497301
380,1.8064811152115106,1.4846874546836564
381,1.8042435521905609,1.48288572617336
382,1.8020169838079736,1.4810939654756414
383,1.7997875873231648,1.4793107777401626
384,1.7975733749210194,1.4775313436067943
385,1.7953688800049565,1.4757599221610083
386,1.7931705437469267,1.4739901054958864
387,1.7909833465800786,1.4722321816102522
388,1.7887988655270284,1.4704792363092263
389,1.786622926293423,1.4687304053619907
390,1.7844493891195568,1.4669864270125192
391,1.7822860802618001,1.465248366933641
392,1.7801254532914934,1.4635133013092247
393,1.7779744076249537,1.4617869192008281
394,1.7758258127605315,1.4600606395447357
395,1.7736866328905216,1.4583471975577897
396,1.7715475913879382,1.4566339240768684
397,1.76941804826623,1.4549294762437057
398,1.7672878463094328,1.4532246663860253
399,1.7651676985995275,1.4515261710632028
