,train_loss,valid_loss
0,722.5473520380968,706.1431526835659
1,958.0864296618684,5628.586792316288
2,1838.5742522030378,1655.984153938014
3,1099.6362206402262,4417.914677529596
4,1321.4956276968333,1712.3216634145938
5,1005.4159057639738,737.9653803646797
6,862.6956506085255,545.3931634079199
7,809.9627203425498,466.4389436666388
8,775.760453174935,420.64032372739166
9,750.5650826681032,393.52985563955735
10,731.7628516161257,373.8736520393286
11,716.4472069484643,358.39966427901527
12,704.8213378006436,350.9136140985647
13,694.6960042294975,341.09413375426084
14,685.9496029916871,333.7406938864733
15,678.889620087038,324.5774769423879
16,672.2264984662675,318.0000358123798
17,666.616216436916,311.77164653741056
18,661.1566392028171,307.4823470733245
19,656.0061652629503,302.2273907920462
20,651.156300502616,298.73109281552024
21,646.5786051323054,296.20618042431306
22,642.0750983824128,291.9869415767607
23,637.5174005792561,289.18369006947614
24,633.397189354229,286.343802088988
25,629.2251538072936,284.1486513946438
26,625.2630032228323,280.66309771745
27,620.834779790032,278.69404537882656
28,616.7814228261157,277.77036819345085
29,612.9646635546815,275.962319727405
30,609.0970791327793,274.5359183959081
31,605.0879883755939,271.54779774072813
32,600.854934873427,270.8062223047018
33,596.7925109349936,267.88094895961694
34,591.9319671583777,265.8159718105744
35,586.949651419086,265.6223397591675
36,582.0745705141568,261.9567733677686
37,576.2015314580236,259.9087759849499
38,570.4307225372442,255.1237641061016
39,563.460576644362,252.35749639407732
40,556.1415709750415,247.90092603399535
41,548.260617119017,242.41331185455783
42,539.9407965356788,234.72194048616802
43,531.1492435599523,223.26073839573655
44,521.304560325883,215.08110726912855
45,511.68721730497407,200.73631132006994
46,501.90818541033,192.31644719037286
47,491.72904080008954,180.0559238340793
48,481.77880912809803,172.28072954772506
49,471.2910171621067,163.05065027205274
50,462.1044304457125,159.8038187806087
51,452.3805323501269,144.45749687419448
52,442.6218103443582,135.80786147536128
53,433.42059705515453,131.20789252605755
54,424.43547499448977,126.78277857140347
55,415.9556512862571,121.44546113183605
56,408.48772376308193,120.10243667538452
57,401.0359862685627,117.423626104297
58,394.8321558081715,116.00883794475521
59,388.75946615605847,113.74642233330815
