,train_loss,valid_loss
0,7958.190563929958,5231.826491743326
1,4683.188811236088,3937.591529291655
2,3950.340382911228,3515.999009338873
3,3548.910460150441,2998.3962619038566
4,3069.7954477941857,2430.350382157202
5,2497.103982298423,1878.7077300160058
6,1913.84388766873,1420.1414473767259
7,1448.9722955751297,1215.462705953845
8,1217.0887015180128,1083.9931327961385
9,1085.4343971608225,993.0041387823543
10,980.9159411066535,927.418307889519
11,887.8923331757657,857.4895035520728
12,804.0704997036108,792.6354428241029
13,728.8859705432033,742.5697663181594
14,668.9620267304333,685.9927956396714
15,617.1539301999366,643.9933670234999
16,573.2973882676434,604.744024928127
17,537.9061028184277,571.1948076163286
18,505.0922040306631,547.7673360424649
19,479.2912275744049,524.1482300675208
20,458.2636842503037,507.6325956837806
21,439.70072754174197,486.63017840064794
22,424.4316673024539,474.1230085748248
23,409.9808397266304,458.77431120031645
24,398.8879835209348,447.75691132027924
25,388.533390541146,435.3178584588958
26,379.74146152846515,418.0763199371286
27,371.917447003914,403.45781101126755
28,364.58772922360737,392.80378206001063
29,357.6914391218187,386.2756156379889
30,351.57653582545163,379.7409121555143
31,346.58492260734954,370.7726887934176
32,341.2149352354048,365.2894931804788
33,336.2540095618253,355.2291351877419
34,330.77307639447145,349.74404762146463
35,324.7343944483321,341.78847574815154
36,319.65498502310686,337.94425701103836
37,313.93203933290806,330.485185916336
38,309.0929908099755,322.243297669837
39,303.9456303404289,317.9928330534271
40,298.46265482059493,311.6523862849655
41,293.2074847944417,304.336162288008
42,288.67646157533613,302.3701975161343
43,283.21898325901515,294.90593467433274
44,278.6336342594033,289.6703952443786
45,274.2227009517477,283.68393455239544
46,269.51099240438697,279.7281723865973
47,265.10058579570847,274.3040333638367
48,261.03294361155884,269.25178964625644
49,256.7701654898828,264.4293801833077
50,267.2771242011481,242.50108608380626
51,260.4094160939613,242.0906517707876
52,257.9106610029023,241.38194487004407
53,256.4737181084364,240.69802177501177
54,255.33352262195484,239.9850355429974
55,254.32714757359687,239.28693610652616
56,253.3506168109079,238.66155050275847
57,252.43399487027557,238.04388969744156
58,251.59127767063046,237.44276966497168
59,250.72502739413753,236.86633168207482
60,249.9207695122995,236.28667708998546
61,249.15353807812272,235.69789893193436
62,248.38890273827198,235.13048133902652
63,247.65275562032804,234.5809316821729
64,246.9266524208643,234.02437943752324
65,246.24540003904576,233.4594074966652
66,245.52844640692135,232.90982117467294
67,244.86111893049454,232.36869007126163
68,244.19538291981374,231.80080297489516
69,243.52762018498794,231.26627815338517
70,242.860899317514,230.72502436878025
71,242.2224961220538,230.18142913567968
72,241.5833845286593,229.62372070737183
73,240.9368211991986,229.08874924594005
74,240.3066509455998,228.54843968894733
75,239.67422421453497,228.00732980485606
76,239.0589898689973,227.4474288882089
77,238.4297351866193,226.90627692031143
78,237.8163587483612,226.35653005197778
79,237.20094170547114,225.80008366713966
80,236.577060001817,225.25481032746444
81,235.97001942409443,224.7019192057196
82,235.3757306433209,224.140324974865
83,234.7472521432867,223.58797267105962
84,234.14824294813766,223.03454948961735
85,233.53842283398868,222.47863521184107
86,232.94933736600248,221.90862695912696
