,train_loss,valid_loss
0,4064.2873182469,2079.723296160499
1,1143.6368183016702,1226.8981007772188
2,601.0316570679297,1796.0603753967832
3,503.60960993599514,2531.381227703765
4,366.70894672122256,2780.3126695106425
5,523.3275894809262,945.175567295868
6,287.8066511232726,358.07895118242595
7,224.50077708435043,216.333123732203
8,206.01816692906155,173.30863611081926
9,189.1320536141543,151.049548034401
10,170.58935617876676,133.84035096053654
11,151.30389422956003,118.64042986925536
12,132.5370047254402,105.11302289793578
13,114.7220884843186,93.82632050546817
14,99.16597989539237,84.40083156619221
15,86.21642688931571,76.2342193686248
16,75.49328220062257,68.887844392991
17,66.5681305371062,62.273133616739266
18,59.18440672895754,56.43017243219462
19,53.079558254031824,51.41102956988228
20,47.995668160892336,47.23390427752747
21,43.77447078136997,43.978046289509315
22,40.30523267519473,41.422404772388596
23,37.428909628346375,39.44801879694569
24,35.05426725785028,37.92842064455423
25,33.09696135837715,36.69508148532865
26,31.471460524603582,35.61696095001147
27,30.106486400488997,34.57440277700274
28,28.95279853030625,33.47461513625846
29,27.95647315323551,32.32896650486509
30,27.07914419800331,31.147365497090505
31,26.282808895619564,29.938855020465173
32,25.537900976024044,28.707443477168756
33,24.74624314250652,28.316911079644342
34,24.20830860269524,26.19115773989567
35,23.473432013891767,25.760029014078707
36,22.659770469003625,25.24067255766325
37,21.879297467424482,24.577052554304828
38,21.097731203375734,23.65789308292733
39,20.332166897019857,22.56366285423913
40,19.613398590843193,21.433494149367714
41,18.93226293882329,20.38231347616723
42,18.273694761577246,19.447731648181314
43,17.64628641236867,18.659042179070337
44,17.07393527129563,18.04301563321739
45,16.572835550985328,17.58858690722506
46,16.13273393264978,17.23439544369224
47,15.73898810749788,16.978124526848358
48,15.37095555448929,16.868444929124962
49,15.033695161865733,16.905407586811634
50,14.72039368567317,17.075661110783887
51,14.43474652538887,17.33914498411711
52,17.73249921339707,19.972376562633144
53,17.695911980561576,17.165044144438678
54,17.605792688792093,16.433048836838378
55,17.405145045361074,16.164716586160164
56,16.9964371075314,15.916898176074028
57,16.494287895590688,15.63231091780714
58,15.996374159899487,15.347085100089316
59,15.554316946307928,15.100870162187979
60,15.186083700184568,14.914144492383153
61,14.88864536020567,14.789850714347267
62,14.651656584430942,14.720054839463652
63,14.4617842076027,14.69344379445829
64,14.307899642207241,14.696558700753181
65,14.180463292079835,14.719863085546725
66,14.071471962788907,14.751312563688165
67,13.961536319339478,14.317051157260721
68,13.433506383398113,14.436731791756756
69,13.375091955409173,14.46962636026486
70,13.348042463341987,14.474430961177859
71,13.211889591984548,14.475790809844815
72,13.20906265698338,14.477445022576527
73,13.206352710655656,14.478475895256755
74,13.19146290004815,14.478651652105327
75,13.191206466027873,14.478824070380748
76,13.190945541483838,14.478990806783258
77,13.190679166609067,14.479161735163265
78,13.190406047881906,14.479317049626843
79,13.190130993309896,14.479484044078466
80,13.189851004073068,14.479646435400355
81,13.18956747407777,14.47980421797547
82,13.189280591637708,14.479950602690224
83,13.188991280391685,14.480086116876919
84,13.18870007902743,14.48020558051212
85,13.188403962471597,14.480320898922704
86,13.18810354667646,14.48043916321573
87,13.187804148651928,14.480544196623669
88,13.187502393540619,14.48063931785388
89,13.187198608804788,14.480735004743716
90,13.186889049454159,14.480826326687142
91,13.186584541570303,14.480911619415565
92,13.186276042640788,14.480983701124691
93,13.185966464041215,14.48104080540846
94,13.185656586938961,14.481090834238179
95,13.185344126035272,14.481126778778465
96,13.185034985275633,14.48116652120128
97,13.184722605355983,14.481190478143011
98,13.184410040809807,14.481204673201622
99,13.18409915570939,14.481213778934034
100,13.183783170624634,14.48120757976479
101,13.18347141024892,14.481188913821825
102,13.18316154010007,14.481172757126236
103,13.182847746949738,14.481153498636559
104,13.182535299090329,14.481136095845917
105,13.18222414844912,14.48110299265439
106,13.181908461722823,14.481075435289918
107,13.181598154105364,14.48103564933505
108,13.181287626143199,14.480996779190415
109,13.180975408866379,14.480947866439237
110,13.180663110542305,14.480900741364167
111,13.18035169103836,14.480851345225043
112,13.180040553540232,14.480794938846278
113,13.179732415444581,14.480721632724453
114,13.179421365505075,14.48066109817834
115,13.179112102143858,14.480584841961294
116,13.178804294742966,14.480514108896992
117,13.178493968115374,14.480429861415663
118,13.178182710891363,14.4803494104126
119,13.177878366392989,14.480267297949467
120,13.177568925164794,14.480175776562342
121,13.177262058099046,14.480072354061122
122,13.176954808765473,14.479979236428335
123,13.176649893849923,14.479870833759682
124,13.176344440627332,14.47976404579822
125,13.176040196869526,14.479654789725222
126,13.175734507132676,14.479543567390161
127,13.175429433496541,14.47941555587507
128,13.175126931053041,14.479304376080108
129,13.174821773120291,14.479172977834727
130,13.174519202679905,14.479051796569061
131,13.174215571896134,14.478921553721497
132,13.173914386021856,14.478784870506692
133,13.173611056955947,14.478647770522608
134,13.173307753697642,14.478508354125855
135,13.173007391509673,14.478358087066832
136,13.17270804413045,14.478217949098811
137,13.172405600348277,14.47805886144973
138,13.172105471633577,14.477907586478977
139,13.1718043475356,14.47774432531393
140,13.171504847962616,14.477582154332291
141,13.171204917236194,14.477420659573303
142,13.170903556437125,14.477255736948186
143,13.170604903179866,14.477077122724344
144,13.170306590260568,14.476917197323928
145,13.170008138169308,14.476740374988973
146,13.169709232038592,14.47657057854667
147,13.169411512494131,14.476387486004873
148,13.169113199892777,14.476202451279581
149,13.168816861798044,14.476015950737443
150,13.168518396828738,14.47582999598914
151,13.168221886815553,14.475632185475357
152,13.167927192721391,14.475446447640328
153,13.167630433333224,14.47524239240253
154,13.167333728857395,14.475051828907453
155,13.16703800048593,14.474849494727096
156,13.16674240824918,14.474646878419057
157,13.166448012609468,14.474445287080016
158,13.16614966124707,14.474247516297813
159,13.165855858837507,14.47403590221802
160,13.165562160369644,14.47383430807046
161,13.165266915268328,14.473621734236076
162,13.164972052820682,14.473412389816076
163,13.164679090200957,14.473199704014405
164,13.164385336749115,14.472981646758853
165,13.164091563779552,14.472769485480967
166,13.16379831273161,14.472550094241646
167,13.163505078002128,14.47232638200027
168,13.163213350877683,14.472105068443247
169,13.162919360731303,14.471878932034693
170,13.162628145929762,14.471656070389145
171,13.162336007287132,14.471432114347408
172,13.162042989771459,14.471204140701351
173,13.16175037431901,14.47097387612545
174,13.161459289310322,14.47075378458491
175,13.161166563870246,14.47051843208707
176,13.160877677201528,14.470290020401686
177,13.160584847855338,14.470061807168046
178,13.160293351087315,14.469829946346485
179,13.160004558700239,14.469604503217852
180,13.159712575526019,14.46936925707026
181,13.159423163791672,14.469140977217952
182,13.159132681857685,14.468910621944815
183,13.158842767599095,14.468675441011632
184,13.158553501776588,14.46844418979405
185,13.158264339569406,14.46820588720099
186,13.157974804568092,14.467975246991651
187,13.15768431619578,14.467741941623293
188,13.157396571294644,14.467506954929073
