,train_loss,valid_loss
0,1590.229723708511,988.5561727693615
1,490.3298004097449,866.2151539668752
2,375.73375439196093,1218.8756612466339
3,637.961220842834,1048.0625978435855
4,528.7404563782877,722.526828112624
5,323.1934607847759,506.59800615984324
6,196.50845688560375,347.1056985023121
7,127.7584216935718,244.04564316621205
8,100.29481542487957,170.61957820288566
9,92.46716861933929,126.00012217573628
10,89.22442780894508,100.7152322375138
11,84.7620229415021,82.46525545976571
12,77.63477510363664,70.37586806652932
13,69.96505413544052,60.70131906963555
14,62.92271341122978,53.15674834860935
15,56.587361258510846,46.8286949624841
16,51.117363750698495,41.77831605437192
17,46.40948776025271,37.88704629380178
18,42.528167132639354,34.98995175397189
19,39.152096719073505,33.26270115783942
20,36.41968906093901,32.287316297651465
21,33.899382027491306,32.006720831705024
22,31.839582622356883,32.34949796420066
23,30.011602826297988,32.87730647396044
24,28.423549797733212,33.22053355929287
25,27.102580500722006,33.32686206214324
26,25.98621322973981,33.23683501647853
27,24.97160405268322,32.79320593357746
28,24.05840861303288,32.061596919421085
29,23.199808365621937,31.68415257806434
30,22.40973429139677,31.144571174617642
31,21.69259815835435,30.845422916878306
32,20.999039610642807,30.06436612413624
33,20.3740605312084,28.98803336486162
34,19.773046061785422,27.795942397674178
35,19.198118702497496,26.396228597931138
36,18.632954407357612,25.18489281485866
37,18.096367325876223,25.276283628047775
38,17.541605221638044,24.80225612060652
39,16.98079519811044,24.83015192077922
40,16.405839722574967,24.844705026703497
41,15.795541684488683,25.058152904998376
42,15.132980797471825,25.620801246225408
43,14.567036127764112,26.67864127798627
44,14.0499242834145,25.70322632654764
45,13.349019712780535,23.1603985933228
46,12.614201756122519,19.45985599636818
47,11.934104888537748,16.35636241423587
48,11.290717291088638,12.690755294946333
49,10.75173663869013,10.669723042921154
50,10.269221215786537,9.65298516669039
51,9.89926736133165,9.286689999371447
52,9.716862890960604,8.767788059661447
53,9.494599571806559,8.450431670801967
54,9.083388017205003,8.781193905131659
55,8.9874270110822,9.164568021756471
56,9.233385222032265,8.820812694392467
57,9.880873731054454,8.754829619978409
58,10.168590557070635,8.271647566753623
59,10.699724742794386,6.533485880895266
60,11.976186870738715,6.711211139424752
61,10.608359052824243,9.47441575919341
62,6.90235051430029,17.03821967487359
63,6.097230353073347,26.8565332495297
64,5.955325089633046,37.554867942492514
65,6.0140186961874464,56.57497416834425
66,5.936030288544667,92.69777005082385
67,5.723464225225585,125.62510513058321
68,5.991234569699769,134.46172494480075
69,7.307426850789312,153.48130843957188
70,8.95660089261525,146.0265538514941
71,13.707314226060724,53.951706979137576
72,26.89572605215277,31.47005470932345
73,30.329331315801515,7.7063342193905555
74,30.2213284204964,9.377220061457288
75,29.459611717138934,11.847725133078105
76,20.01297191894415,10.867369019188724
77,14.908132813578966,8.312952282810633
78,10.524909663254109,7.087672028380136
79,7.835450513427342,7.995610878614873
80,6.670512267166397,10.965134859365207
81,6.1370075138444315,14.626994645028995
82,5.6923505029609345,16.611787723762973
83,5.007329907837836,18.478965988353593
84,4.487395704882029,19.332494156495766
85,4.0547808037738085,20.82725261862409
86,3.8005886665116284,24.89115283747621
87,3.64893955697014,29.592295208140666
88,3.487930855930064,32.460891640502574
89,3.2832595945009877,33.2133991169685
90,3.158088726901159,30.850502039747273
91,3.1112837142603587,30.532556084246607
92,3.045527928076772,31.855728713645174
93,2.9150536133216645,41.58102588707212
94,2.9711251498891955,58.500177400904555
95,3.6518095320503776,83.9746312419981
96,4.310111911862381,105.1126211360873
97,3.6305700869539166,94.00799807327955
98,2.490881256693251,88.68440652327263
99,2.8784494778295326,91.76528309977341
100,8.529956067942267,58.895006874202714
101,13.42948291624764,32.87959206209052
102,16.46714855050075,25.037356365193165
103,16.109079215106682,21.538309898256557
104,15.098453896260414,18.48853629637718
105,14.387758887864605,15.825237677367719
106,13.663506542441663,13.572370971263808
107,12.771775256241723,11.573003120917443
108,11.758766115011774,9.741747533588144
109,10.69889171696388,8.096263711967671
110,9.654562111039365,6.683763436051777
111,8.665998327521512,5.518469129700861
112,7.7612206363050165,4.597182907286879
113,6.952795479488549,3.891676191247825
114,6.2418822820853,3.368971318876902
115,5.626325009451396,2.987561145293815
116,5.105811828894982,2.7106392466339457
117,4.674070593826341,2.5094686438715144
118,4.321989212213992,2.3630081485380288
119,4.037645583728549,2.255876215977272
120,3.810771055685924,2.1751421864846634
121,3.63021914581894,2.112533088306615
122,3.485669446589345,2.063015745574982
123,3.3674966958223247,2.0223144626315843
124,3.267597706358166,1.9879539609585966
125,3.1810577856070466,1.9602725210606877
126,3.1001425933810953,1.9377780543694219
127,3.0260436026115323,1.9223354410066047
128,2.952629072074055,1.911757220797881
129,2.881856331809823,1.907319364515691
130,2.811346388347639,1.906977388556091
131,2.740777112812379,1.910266308557463
132,2.6713019088621452,1.9161486501422285
133,2.60414273565296,1.9235763256007583
134,2.5400276422938326,1.9307257240034232
135,2.4791419033351714,1.937515072372662
136,2.422040059093486,1.9432253323996822
137,2.3687663623947612,1.9466241702681752
138,2.3194380507944756,1.9469565028427194
139,2.2737485397861357,1.9421309382681404
140,2.2319876402755017,1.9374664083707103
141,2.1944745872148887,1.9331338041301933
142,2.1605225205420897,1.9279940297322657
143,2.1292510380133587,1.9210768845969142
144,2.1003710186871625,1.9126632378335369
145,2.073743119227773,1.9028356127358468
146,2.049216472626987,1.8925508919570955
147,2.0266048511816237,1.8834078407186705
148,2.005741517290313,1.8755086744501266
149,1.9862578040235286,1.868163015553667
