,train_loss,valid_loss
0,3820.869162794885,1119.9799687143416
1,563.5745429737416,1190.460624564998
2,254.3000167924997,1567.5953689839691
3,170.73572115881703,1155.4058907937258
4,216.25845828902538,509.3577631126157
5,120.10920915003751,268.016441530874
6,76.93162218007991,159.9693558650091
7,63.246897391922566,107.78483828050085
8,58.43518738284757,81.68407758236862
9,53.03104016011861,67.42841723655583
10,46.80232259802634,58.19726750223199
11,40.95468007455533,51.859583493496764
12,35.997419438150985,47.03673773044721
13,32.00947688399316,43.140736860129984
14,28.848694922283038,39.8269627974485
15,26.329922732718163,37.044385354960106
16,24.28688429381329,34.646646570164016
17,22.59426768892077,32.636300419503826
18,21.185185465807248,30.892158162477426
19,20.00727246076799,29.367860919574746
20,18.98506993802055,27.96420010452857
21,18.119172206145013,26.69487059907988
22,17.416379387338413,25.50602149850456
23,16.806732243021358,24.301253127865486
24,16.262122235393168,23.08752018273808
25,15.755402359296136,21.952062691701574
26,15.29947791330627,20.907303200953173
27,14.834261678569176,20.0708938648575
28,14.370771861443233,19.561336499650494
29,13.899386050481914,19.26614069599891
30,13.421312027294586,19.310567172395533
31,12.942778775188847,19.495726773212663
32,12.482686290227852,19.880145941569936
33,14.164480782125606,17.572559779742733
34,13.416714769398249,15.037404928391336
35,12.911995893952255,13.405162411171476
36,12.568845372686525,12.294494357876827
37,12.292281921446348,11.505394712681301
38,12.052869367152406,10.927214497755632
39,11.840930039334829,10.497476883151103
40,11.65145767613683,10.165313792254892
41,11.48169999428337,9.911698405642527
42,11.326927327936252,9.716025077941595
43,11.187739684768749,9.562222899516929
44,11.06116408263157,9.444001862700679
45,10.943490402234296,9.340987277912793
46,10.833990580788731,9.255761790464751
47,10.731593046348443,9.187915269847146
48,10.63382700415565,9.124109175568444
49,10.53896462435683,9.077263003608095
50,10.448724609595057,9.032863169407936
51,10.363207932954573,8.996946696107624
52,10.277893851566867,8.960048732045106
53,10.195811990522513,8.929645057287416
54,10.115082449060493,8.899391171903698
55,10.033444314010472,8.870988523124831
56,9.956558951002439,8.84282703064964
57,9.878583923796961,8.816170284629331
58,9.80164584299492,8.788975160819245
59,9.72383563019364,8.762994610142776
60,9.648895310153176,8.73616393392731
61,9.5767286261124,8.705372067738791
62,9.50262198705754,8.675874188749004
63,9.429389390711991,8.64588220580772
64,9.358354663161881,8.610601798826247
65,9.286028000138703,8.577391985434224
66,9.2145971607353,8.540562323233463
67,9.1464243201451,8.498654522030847
68,9.077427745444396,8.460248062078609
69,9.010151994459939,8.415845479868585
70,8.9427084598531,8.374176111037379
71,8.876850993529924,8.325737740081967
72,8.810252954710899,8.283359209282208
73,8.74651269066644,8.228749821489327
74,8.684228967866705,8.178980143435183
75,8.620233531044143,8.125630692738923
76,8.560810276749306,8.069349227641942
77,8.501484811902555,8.017845936692902
78,8.443463555363639,7.959941098070702
79,8.386371776056668,7.903627584566129
80,8.328913027416444,7.8579854678857375
81,8.27115180449732,7.790923400848987
82,8.218877939096112,7.736474691040348
83,8.163773149296151,7.673075501137647
84,8.10837152730854,7.627234266928282
85,8.052547079624125,7.5574769122875285
86,8.003822636178711,7.5008012981939824
87,7.951189276755535,7.436534041829872
88,7.898153445283387,7.389553534224977
89,7.844416774600232,7.321409006897012
90,7.798105265902982,7.265677037680872
91,7.746959219875302,7.20489855177584
92,7.6943945613361615,7.156179868467734
93,7.6447488524709915,7.092656494196854
94,7.598324465791154,7.033618600590852
95,7.5475833464654425,6.979956812033197
96,7.498330391589454,6.924693873687648
97,7.446354722482518,6.879291171292425
98,7.39460832017471,6.820535446872237
99,7.350668704050472,6.7645938252477205
100,7.3036662869348,6.7101256124500654
101,7.2555211144744405,6.66107615767105
102,7.210377533304625,6.605416484276065
103,7.164329928374686,6.552168686984805
104,7.120353422957683,6.5004610774223694
105,7.073914604742416,6.4503473083983405
106,7.031170836748368,6.403183694925973
107,6.984812967178537,6.355175287806196
108,6.9434645593526625,6.306393133581151
109,6.898819591776255,6.260716896675876
110,6.857579685120883,6.213680323374865
111,6.812760906506197,6.169568131402775
112,6.771195982847071,6.123620353381558
113,6.726211937234898,6.084666721201211
114,6.685439738247307,6.038187675260997
115,6.644515083833396,5.998622017387242
116,6.605413369983256,5.95319102312933
117,6.562735718499327,5.915030888220644
118,6.521876251861901,5.874381026247282
119,6.4811065573952575,5.836211507226107
