time (s),T1 (K),P1 (Bar),V1 (m3)
0.4820000000000097,1003.0186905884565,101530.02164249613,1.0
0.4824000000000097,1003.0236268429841,101530.52568837936,1.0
0.4828000000000097,1003.0285767123146,101531.03113318006,1.0
0.48320000000000973,1003.0335402489193,101531.53798230887,1.0
0.48360000000000974,1003.0385175055455,101532.04624120507,1.0
0.48400000000000976,1003.0435085352474,101532.55591533943,1.0
0.48440000000000977,1003.0485133913174,101533.06701020757,1.0
0.4848000000000098,1003.0535321273435,101533.57953133542,1.0
0.4852000000000098,1003.0585647971956,101534.09348427817,1.0
0.4856000000000098,1003.0636114550308,101534.60887462065,1.0
0.4860000000000098,1003.0686721552983,101535.1257079779,1.0
0.4864000000000098,1003.0737469527384,101535.64398999492,1.0
0.48680000000000984,1003.0788359023699,101536.16372634558,1.0
0.48720000000000985,1003.08393905951,101536.6849227346,1.0
0.48760000000000986,1003.0890564797709,101537.20758489697,1.0
0.48800000000000987,1003.0941882190608,101537.73171859854,1.0
0.4884000000000099,1003.0993343335991,101538.25732963713,1.0
0.4888000000000099,1003.1044948798909,101538.78442384014,1.0
0.4892000000000099,1003.109669914747,101539.31300706648,1.0
0.4896000000000099,1003.1148594952846,101539.84308520683,1.0
0.4900000000000099,1003.1200636789268,101540.37466418342,1.0
0.49040000000000994,1003.1252825234131,101540.9077499511,1.0
0.49080000000000995,1003.1305160867978,101541.44234849735,1.0
0.49120000000000996,1003.1357644274325,101541.97846584034,1.0
0.49160000000001,1003.1410276039925,101542.5161080316,1.0
0.49200000000001,1003.1463056754682,101543.05528115529,1.0
0.49240000000001,1003.1515987011707,101543.59599132871,1.0
0.49280000000001,1003.1569067407563,101544.13824470485,1.0
0.49320000000001,1003.1622298541786,101544.68204746726,1.0
0.49360000000001003,1003.1675681017226,101545.22740583391,1.0
0.49400000000001004,1003.1729215440047,101545.77432605698,1.0
0.49440000000001005,1003.1782902419704,101546.32281442257,1.0
0.49480000000001007,1003.1836742569162,101546.87287725306,1.0
0.4952000000000101,1003.1890736504937,101547.42452090757,1.0
0.4956000000000101,1003.194488484639,101547.97775177461,1.0
0.4960000000000101,1003.1999188216513,101548.53257628022,1.0
0.4964000000000101,1003.2053647241698,101549.08900088543,1.0
0.4968000000000101,1003.2108262551814,101549.64703208742,1.0
0.49720000000001013,1003.2163034780139,101550.20667641847,1.0
0.49760000000001015,1003.2217964563458,101550.76794044707,1.0
0.49800000000001016,1003.2273052542062,101551.33083077798,1.0
0.49840000000001017,1003.2328299361228,101551.89535406741,1.0
0.4988000000000102,1003.2383705668145,101552.46151699153,1.0
0.4992000000000102,1003.2439272113585,101553.02932626328,1.0
0.4996000000000102,1003.24949993523,101553.59878863687,1.0
0.5000000000000102,1003.2550888042666,101554.16991090395,1.0
0.5004000000000102,1003.2606938846709,101554.74269989379,1.0
0.5008000000000101,1003.2663152430118,101555.31716247366,1.0
0.5012000000000101,1003.27195294623,101555.89330554914,1.0
0.50160000000001,1003.2776070616915,101556.4711360698,1.0
0.50200000000001,1003.283277657345,101557.05066104542,1.0
0.50240000000001,1003.2889648011073,101557.63188748246,1.0
0.5028000000000099,1003.294668561458,101558.21482244552,1.0
0.5032000000000099,1003.3003890072622,101558.79947303914,1.0
0.5036000000000098,1003.3061262077708,101559.38584640762,1.0
0.5040000000000098,1003.3118802326271,101559.97394973581,1.0
0.5044000000000097,1003.317651151865,101560.56379024907,1.0
0.5048000000000097,1003.3234390359129,101561.15537521326,1.0
0.5052000000000096,1003.3292439558013,101561.74871195684,1.0
0.5056000000000096,1003.335065982803,101562.34380783295,1.0
0.5060000000000096,1003.3409051884917,101562.94067022602,1.0
0.5064000000000095,1003.3467616449423,101563.53930657227,1.0
0.5068000000000095,1003.3526354246416,101564.13972435035,1.0
0.5072000000000094,1003.3585266004912,101564.74193108198,1.0
0.5076000000000094,1003.364435245811,101565.34593433188,1.0
0.5080000000000093,1003.3703614343393,101565.95174170824,1.0
0.5084000000000093,1003.3763052402527,101566.55936086438,1.0
0.5088000000000092,1003.3822667384276,101567.16879952609,1.0
0.5092000000000092,1003.388246003728,101567.78006541774,1.0
0.5096000000000092,1003.3942431116335,101568.39316632734,1.0
0.5100000000000091,1003.4002581380631,101569.00811008844,1.0
0.5104000000000091,1003.4062911593757,101569.6249045799,1.0
0.510800000000009,1003.4123422523738,101570.24355772653,1.0
0.511200000000009,1003.4184114943046,101570.86407749902,1.0
0.5116000000000089,1003.4244989628659,101571.48647191476,1.0
0.5120000000000089,1003.4306047363311,101572.11074905048,1.0
0.5124000000000088,1003.436728893403,101572.73691702748,1.0
0.5128000000000088,1003.4428715130739,101573.36498399668,1.0
0.5132000000000088,1003.4490326749004,101573.99495816775,1.0
0.5136000000000087,1003.455212458908,101574.62684779838,1.0
0.5140000000000087,1003.4614109455915,101575.26066119503,1.0
0.5144000000000086,1003.4676282159193,101575.89640671312,1.0
0.5148000000000086,1003.4738643513383,101576.53409275744,1.0
0.5152000000000085,1003.4801194337739,101577.1737277822,1.0
0.5156000000000085,1003.486393545938,101577.8153203231,1.0
0.5160000000000085,1003.4926867706023,101578.45887892178,1.0
0.5164000000000084,1003.49899919117,101579.10441218536,1.0
0.5168000000000084,1003.5053308915604,101579.75192877413,1.0
0.5172000000000083,1003.5116819561925,101580.40143740014,1.0
0.5176000000000083,1003.5180524699904,101581.05294682765,1.0
0.5180000000000082,1003.5244425183838,101581.70646587317,1.0
0.5184000000000082,1003.5308521873145,101582.36200340609,1.0
0.5188000000000081,1003.5372815633554,101583.01956836115,1.0
0.5192000000000081,1003.5437307336912,101583.6791697363,1.0
0.519600000000008,1003.5501997856863,101584.34081654795,1.0
0.520000000000008,1003.5566888074038,101585.00451788487,1.0
0.520400000000008,1003.563197887438,101585.6702828907,1.0
0.5208000000000079,1003.5697271149199,101586.33812076456,1.0
0.5212000000000079,1003.5762765795204,101587.00804076133,1.0
0.5216000000000078,1003.5828463714544,101587.68005219227,1.0
0.5220000000000078,1003.589436581483,101588.35416442488,1.0
0.5224000000000077,1003.5960473012314,101589.0303869163,1.0
0.5228000000000077,1003.6026786225144,101589.70872914302,1.0
0.5232000000000077,1003.6093306377372,101590.38920064272,1.0
0.5236000000000076,1003.6160034399376,101591.07181101834,1.0
0.5240000000000076,1003.6226971227263,101591.75656993211,1.0
0.5244000000000075,1003.6294117802877,101592.44348710557,1.0
0.5248000000000075,1003.6361475073879,101593.13257232044,1.0
0.5252000000000074,1003.6429043993742,101593.82383541847,1.0
0.5256000000000074,1003.6496825522656,101594.51728631087,1.0
0.5260000000000074,1003.6564820629374,101595.21293499734,1.0
0.5264000000000073,1003.6633030283188,101595.91079148327,1.0
0.5268000000000073,1003.6701455461838,101596.61086586126,1.0
0.5272000000000072,1003.6770097149179,101597.31316828723,1.0
0.5276000000000072,1003.6838956335184,101598.01770898032,1.0
0.5280000000000071,1003.690803401603,101598.7244982238,1.0
0.5284000000000071,1003.69773311941,101599.43354636503,1.0
0.528800000000007,1003.7046848878056,101600.1448638165,1.0
0.529200000000007,1003.7116588085664,101600.85846108469,1.0
0.529600000000007,1003.7186549838746,101601.5743487181,1.0
0.5300000000000069,1003.7256735164325,101602.29253731894,1.0
0.5304000000000069,1003.7327145097129,101603.01303756898,1.0
0.5308000000000068,1003.7397780678438,101603.73586021802,1.0
0.5312000000000068,1003.7468642956113,101604.46101608359,1.0
0.5316000000000067,1003.7539732984663,101605.18851605215,1.0
0.5320000000000067,1003.7611051825297,101605.91837107943,1.0
0.5324000000000066,1003.7682600546322,101606.65059219449,1.0
0.5328000000000066,1003.7754380227992,101607.38519054982,1.0
0.5332000000000066,1003.7826391948936,101608.1221772814,1.0
0.5336000000000065,1003.7898636798266,101608.86156363339,1.0
0.5340000000000065,1003.7971115872089,101609.60336092231,1.0
0.5344000000000064,1003.8043830273582,101610.34758053781,1.0
0.5348000000000064,1003.8116781113018,101611.09423394293,1.0
0.5352000000000063,1003.8189969507815,101611.84333267454,1.0
0.5356000000000063,1003.8263396582621,101612.5948883444,1.0
0.5360000000000062,1003.8337063471737,101613.34891266403,1.0
0.5364000000000062,1003.8410971316067,101614.10541741355,1.0
0.5368000000000062,1003.8485121260929,101614.86441441812,1.0
0.5372000000000061,1003.8559514460926,101615.62591559927,1.0
0.5376000000000061,1003.8634152078216,101616.3899329566,1.0
0.538000000000006,1003.8709035282523,101617.15647856798,1.0
0.538400000000006,1003.8784165251235,101617.92556459054,1.0
0.5388000000000059,1003.8859543169434,101618.6972032609,1.0
0.5392000000000059,1003.8935170229955,101619.47140689599,1.0
0.5396000000000059,1003.9011047640604,101620.24818796714,1.0
0.5400000000000058,1003.9087176606779,101621.02755892133,1.0
0.5404000000000058,1003.9163558345429,101621.80953232475,1.0
0.5408000000000057,1003.9240194081932,101622.59412083088,1.0
0.5412000000000057,1003.9317085049806,101623.38133717726,1.0
0.5416000000000056,1003.939423249077,101624.17119418623,1.0
0.5420000000000056,1003.9471637654808,101624.96370476575,1.0
0.5424000000000055,1003.9549301800226,101625.75888190966,1.0
0.5428000000000055,1003.9627226195902,101626.55673872147,1.0
0.5432000000000055,1003.9705412120528,101627.35728840617,1.0
0.5436000000000054,1003.9783860855565,101628.160544197,1.0
0.5440000000000054,1003.986257369401,101628.9665194468,1.0
0.5444000000000053,1003.9941551937585,101629.77522759853,1.0
0.5448000000000053,1004.0020796896789,101630.58668218597,1.0
0.5452000000000052,1004.0100309890988,101631.4008968347,1.0
0.5456000000000052,1004.0180092248439,101632.2178852622,1.0
0.5460000000000051,1004.0260145306396,101633.037661279,1.0
0.5464000000000051,1004.034047041863,101633.86023886625,1.0
0.5468000000000051,1004.0421068939021,101634.68563200653,1.0
0.547200000000005,1004.05019422318,101635.51385478943,1.0
0.547600000000005,1004.0583091672012,101636.34492141634,1.0
0.5480000000000049,1004.0664518644141,101637.17884618639,1.0
0.5484000000000049,1004.0746224542198,101638.01564349707,1.0
0.5488000000000048,1004.0828210769771,101638.85532784497,1.0
0.5492000000000048,1004.091047874013,101639.69791382704,1.0
0.5496000000000048,1004.0993029877126,101640.54341614942,1.0
0.5500000000000047,1004.107586561704,101641.39184964719,1.0
0.5504000000000047,1004.1158987401466,101642.24322921,1.0
0.5508000000000046,1004.1242396684065,101643.09756985254,1.0
0.5512000000000046,1004.132609492869,101643.95488669477,1.0
0.5516000000000045,1004.1410083609484,101644.81519496335,1.0
0.5520000000000045,1004.1494364211026,101645.67850999274,1.0
0.5524000000000044,1004.1578938229729,101646.54484723989,1.0
0.5528000000000044,1004.1663807170606,101647.41422225068,1.0
0.5532000000000044,1004.1748972550093,101648.28665068925,1.0
0.5536000000000043,1004.1834435895378,101649.16214833081,1.0
0.5540000000000043,1004.1920198744509,101650.0407310631,1.0
0.5544000000000042,1004.2006262646452,101650.92241488674,1.0
0.5548000000000042,1004.2092629163039,101651.80721593546,1.0
0.5552000000000041,1004.2179299865016,101652.69515043529,1.0
0.5556000000000041,1004.226627633499,101653.58623473482,1.0
0.556000000000004,1004.2353560167074,101654.48048530192,1.0
0.556400000000004,1004.2441152966813,101655.37791872256,1.0
0.556800000000004,1004.2529056351316,101656.27855170237,1.0
0.5572000000000039,1004.2617271951033,101657.18240108463,1.0
0.5576000000000039,1004.2705801406668,101658.0894838191,1.0
0.5580000000000038,1004.2794646370626,101658.99981697653,1.0
0.5584000000000038,1004.2883808507731,101659.91341775631,1.0
0.5588000000000037,1004.2973289494901,101660.83030348265,1.0
0.5592000000000037,1004.3063091021261,101661.75049160617,1.0
0.5596000000000037,1004.3153214788842,101662.67399971114,1.0
0.5600000000000036,1004.3243662512128,101663.60084551066,1.0
0.5604000000000036,1004.3334435917735,101664.53104684329,1.0
0.5608000000000035,1004.3425536745247,101665.46462168172,1.0
0.5612000000000035,1004.3516966747276,101666.4015881336,1.0
0.5616000000000034,1004.3608727689619,101667.34196444324,1.0
0.5620000000000034,1004.3700821350994,101668.28576898845,1.0
0.5624000000000033,1004.3793249523557,101669.23302028619,1.0
0.5628000000000033,1004.3886014012916,101670.18373699259,1.0
0.5632000000000033,1004.3979116638214,101671.13793790397,1.0
0.5636000000000032,1004.4072559232042,101672.09564195549,1.0
0.5640000000000032,1004.4166343640504,101673.0568682222,1.0
0.5644000000000031,1004.4260471723854,101674.02163592544,1.0
0.5648000000000031,1004.4354945356624,101674.98996443443,1.0
0.565200000000003,1004.4449766428068,101675.9618732706,1.0
0.565600000000003,1004.4544936841128,101676.93738209682,1.0
0.566000000000003,1004.464045851324,101677.91651072614,1.0
0.5664000000000029,1004.4736333375997,101678.89927911834,1.0
0.5668000000000029,1004.4832563376228,101679.88570739057,1.0
0.5672000000000028,1004.4929150475622,101680.87581581394,1.0
0.5676000000000028,1004.502609665133,101681.86962481993,1.0
0.5680000000000027,1004.5123403895146,101682.86715499131,1.0
0.5684000000000027,1004.5221074214147,101683.86842706926,1.0
0.5688000000000026,1004.5319109630376,101684.87346194978,1.0
0.5692000000000026,1004.5417512181881,101685.88228069468,1.0
0.5696000000000025,1004.5516283922674,101686.89490453087,1.0
0.5700000000000025,1004.561542692362,101687.91135485923,1.0
0.5704000000000025,1004.5714943270667,101688.93165323712,1.0
0.5708000000000024,1004.5814835066726,101689.95582139709,1.0
0.5712000000000024,1004.5915104431689,101690.98388124717,1.0
0.5716000000000023,1004.6015753501946,101692.01585486605,1.0
0.5720000000000023,1004.611678443041,101693.05176450376,1.0
0.5724000000000022,1004.6218199385547,101694.09163257245,1.0
0.5728000000000022,1004.6320000554427,101695.13548167549,1.0
0.5732000000000022,1004.6422190140803,101696.18333458964,1.0
0.5736000000000021,1004.6524770366035,101697.2352142736,1.0
0.5740000000000021,1004.6627743468465,101698.29114386243,1.0
0.574400000000002,1004.6731111704834,101699.35114668128,1.0
0.574800000000002,1004.6834877351479,101700.41524625778,1.0
0.5752000000000019,1004.6939042701343,101701.4834662922,1.0
0.5756000000000019,1004.7043610066236,101702.55583067946,1.0
0.5760000000000018,1004.7148581775747,101703.63236349847,1.0
0.5764000000000018,1004.7253960179257,101704.71308903299,1.0
0.5768000000000018,1004.7359747645013,101705.79803176182,1.0
0.5772000000000017,1004.7465946561489,101706.88721637326,1.0
0.5776000000000017,1004.7572559336245,101707.9806677528,1.0
0.5780000000000016,1004.7679588394701,101709.07841097191,1.0
0.5784000000000016,1004.7787036183038,101710.1804713166,1.0
0.5788000000000015,1004.7894905167187,101711.28687427742,1.0
0.5792000000000015,1004.800319783256,101712.39764554707,1.0
0.5796000000000014,1004.8111916685915,101713.51281103883,1.0
0.5800000000000014,1004.8221064254867,101714.63239688163,1.0
0.5804000000000014,1004.8330643087781,101715.75642941933,1.0
0.5808000000000013,1004.8440655754633,101716.88493521928,1.0
0.5812000000000013,1004.8551104846811,101718.01794107033,1.0
0.5816000000000012,1004.8661992976434,101719.15547397651,1.0
0.5820000000000012,1004.8773322778042,101720.29756117346,1.0
0.5824000000000011,1004.8885096907607,101721.4442301193,1.0
0.5828000000000011,1004.8997318043146,101722.59550850024,1.0
0.583200000000001,1004.9109988885856,101723.75142424235,1.0
0.583600000000001,1004.9223112159007,101724.91200550059,1.0
0.584000000000001,1004.9336690609434,101726.07728067353,1.0
0.5844000000000009,1004.945072700733,101727.24727840164,1.0
0.5848000000000009,1004.9565224146296,101728.42202756778,1.0
0.5852000000000008,1004.9680184843772,101729.60155730137,1.0
0.5856000000000008,1004.979561194131,101730.78589698186,1.0
0.5860000000000007,1004.9911508304434,101731.97507623667,1.0
0.5864000000000007,1005.0027876823376,101733.16912494917,1.0
0.5868000000000007,1005.0144720413127,101734.36807325919,1.0
0.5872000000000006,1005.0262042013611,101735.5719515647,1.0
0.5876000000000006,1005.0379844590483,101736.78079053001,1.0
0.5880000000000005,1005.0498131134809,101737.99462108278,1.0
0.5884000000000005,1005.0616904663843,101739.21347442156,1.0
0.5888000000000004,1005.0736168221083,101740.4373820168,1.0
0.5892000000000004,1005.0855924876582,101741.66637561393,1.0
0.5896000000000003,1005.097617772725,101742.90048723642,1.0
0.5900000000000003,1005.1096929897166,101744.1397491892,1.0
0.5904000000000003,1005.1218184537848,101745.38419406128,1.0
0.5908000000000002,1005.1339944828551,101746.63385472883,1.0
0.5912000000000002,1005.146221397659,101747.88876435878,1.0
0.5916000000000001,1005.1584995218052,101749.14895641594,1.0
0.5920000000000001,1005.170829181728,101750.41446465776,1.0
0.5924,1005.1832107067715,101751.68532314297,1.0
0.5928,1005.1956444292558,101752.96156623863,1.0
0.5932,1005.2081306844692,101754.24322861916,1.0
0.5935999999999999,1005.2206698106672,101755.53034526628,1.0
0.5939999999999999,1005.2332621491618,101756.82295147814,1.0
0.5943999999999998,1005.2459080444382,101758.12108288176,1.0
0.5947999999999998,1005.2586078439839,101759.4247754149,1.0
0.5951999999999997,1005.2713618984704,101760.73406534524,1.0
0.5955999999999997,1005.2841705617925,101762.04898927422,1.0
0.5959999999999996,1005.2970341910632,101763.36958413669,1.0
0.5963999999999996,1005.3099531466295,101764.69588720237,1.0
0.5967999999999996,1005.3229277921574,101766.02793608473,1.0
0.5971999999999995,1005.3359584947046,101767.36576874873,1.0
0.5975999999999995,1005.3490456246445,101768.7094235026,1.0
0.5979999999999994,1005.3621895557825,101770.05893901002,1.0
0.5983999999999994,1005.3753906655005,101771.41435430532,1.0
0.5987999999999993,1005.3886493346197,101772.77570877894,1.0
0.5991999999999993,1005.4019659474429,101774.14304218201,1.0
0.5995999999999992,1005.4153408918711,101775.5163946384,1.0
0.5999999999999992,1005.4287745594085,101776.89580664516,1.0
0.6003999999999992,1005.4422673452756,101778.28131908432,1.0
0.6007999999999991,1005.4558196489882,101779.67297328298,1.0
0.6011999999999991,1005.4694318729308,101781.07081086532,1.0
0.601599999999999,1005.483104423596,101782.47487388106,1.0
0.601999999999999,1005.496837711292,101783.88520477519,1.0
0.6023999999999989,1005.5106321501853,101785.30184639247,1.0
0.6027999999999989,1005.5244881590038,101786.72484205016,1.0
0.6031999999999988,1005.538406160306,101788.15423546245,1.0
0.6035999999999988,1005.5523865800363,101789.5900706942,1.0
0.6039999999999988,1005.5664298485577,101791.03239226805,1.0
0.6043999999999987,1005.5805364003452,101792.48124513266,1.0
0.6047999999999987,1005.5947066740292,101793.93667466722,1.0
0.6051999999999986,1005.6089411138756,101795.39872683489,1.0
0.6055999999999986,1005.6232401665901,101796.86744785149,1.0
0.6059999999999985,1005.6376042839022,101798.3428844533,1.0
0.6063999999999985,1005.6520339219353,101799.825083832,1.0
0.6067999999999985,1005.6665295412555,101801.31409363942,1.0
0.6071999999999984,1005.6810916073626,101802.80996203865,1.0
0.6075999999999984,1005.6957205905818,101804.31273769277,1.0
0.6079999999999983,1005.7104169649872,101805.82246965342,1.0
0.6083999999999983,1005.7251812097479,101807.33920749988,1.0
0.6087999999999982,1005.7400138087723,101808.86300130264,1.0
0.6091999999999982,1005.7549152507693,101810.3939016296,1.0
0.6095999999999981,1005.7698860302276,101811.93195964799,1.0
0.6099999999999981,1005.7849266455819,101813.47722693332,1.0
0.610399999999998,1005.8000376004275,101815.02975559612,1.0
0.610799999999998,1005.8152194035226,101816.5895982819,1.0
0.611199999999998,1005.8304725687418,101818.15680816637,1.0
0.6115999999999979,1005.8457976154592,101819.73143899515,1.0
0.6119999999999979,1005.8611950689901,101821.3135451295,1.0
0.6123999999999978,1005.8766654586896,101822.90318134933,1.0
0.6127999999999978,1005.8922093198521,101824.50040305006,1.0
0.6131999999999977,1005.9078271932414,101826.10526619386,1.0
0.6135999999999977,1005.9235196251483,101827.71782731582,1.0
0.6139999999999977,1005.9392871684802,101829.3381436368,1.0
0.6143999999999976,1005.9551303810692,101830.96627288802,1.0
0.6147999999999976,1005.9710498262868,101832.60227337462,1.0
0.6151999999999975,1005.9870460736206,101834.2462040358,1.0
0.6155999999999975,1006.0031196984714,101835.89812442342,1.0
0.6159999999999974,1006.0192712824447,101837.55809473257,1.0
0.6163999999999974,1006.0355014145731,101839.22617592823,1.0
0.6167999999999974,1006.0518106880459,101840.90242940593,1.0
0.6171999999999973,1006.0681997031021,101842.58691729211,1.0
0.6175999999999973,1006.0846690663216,101844.27970237024,1.0
0.6179999999999972,1006.1012193907021,101845.98084808918,1.0
0.6183999999999972,1006.1178512967099,101847.6904186721,1.0
0.6187999999999971,1006.134565411124,101849.40847899631,1.0
0.6191999999999971,1006.1513623666343,101851.13509455182,1.0
0.619599999999997,1006.1682428031954,101852.87033158168,1.0
0.619999999999997,1006.1852073676456,101854.61425704249,1.0
0.620399999999997,1006.2022567138209,101856.3669386163,1.0
0.6207999999999969,1006.2193915047278,101858.12844493569,1.0
0.6211999999999969,1006.2366124077955,101859.8988450919,1.0
0.6215999999999968,1006.2539200987799,101861.67820903903,1.0
0.6219999999999968,1006.2713152608283,101863.46660749787,1.0
0.6223999999999967,1006.2887985845715,101865.26411196456,1.0
0.6227999999999967,1006.306370769122,101867.07079481483,1.0
0.6231999999999966,1006.3240325216744,101868.8867292624,1.0
0.6235999999999966,1006.3417845556672,101870.71198916799,1.0
0.6239999999999966,1006.3596275932317,101872.54664929371,1.0
0.6243999999999965,1006.3775623645452,101874.39078523577,1.0
0.6247999999999965,1006.395589607927,101876.24447343452,1.0
0.6251999999999964,1006.4137100712666,101878.10779132314,1.0
0.6255999999999964,1006.4319245097921,101879.98081709526,1.0
0.6259999999999963,1006.4502336875195,101881.86362985572,1.0
0.6263999999999963,1006.4686383772994,101883.75630962556,1.0
0.6267999999999962,1006.4871393612904,101885.65893738989,1.0
0.6271999999999962,1006.5057374302284,101887.57159502414,1.0
0.6275999999999962,1006.5244333841036,101889.49436536308,1.0
0.6279999999999961,1006.5432280321905,101891.42733220401,1.0
0.6283999999999961,1006.5621221932621,101893.37058032955,1.0
0.628799999999996,1006.5811166955081,101895.3241954983,1.0
0.629199999999996,1006.6002123768068,101897.2882644736,1.0
0.6295999999999959,1006.6194100848477,101899.26287503622,1.0
0.6299999999999959,1006.6387106779005,101901.24811606533,1.0
0.6303999999999959,1006.6581150236142,101903.24407741138,1.0
0.6307999999999958,1006.6776240001182,101905.2508500122,1.0
0.6311999999999958,1006.6972384960196,101907.26852589245,1.0
0.6315999999999957,1006.7169594114803,101909.29719827425,1.0
0.6319999999999957,1006.7367876562707,101911.33696137714,1.0
0.6323999999999956,1006.7567241514741,101913.38791059364,1.0
0.6327999999999956,1006.7767698293653,101915.45014247691,1.0
0.6331999999999955,1006.7969256342196,101917.52375482435,1.0
0.6335999999999955,1006.8171925208869,101919.60884653043,1.0
0.6339999999999955,1006.8375714561636,101921.70551772855,1.0
0.6343999999999954,1006.8580634187832,101923.81386979025,1.0
0.6347999999999954,1006.8786694000341,101925.93400538879,1.0
0.6351999999999953,1006.8993904027008,101928.06602839011,1.0
0.6355999999999953,1006.9202274422038,101930.21004397052,1.0
0.6359999999999952,1006.9411815467039,101932.36615862837,1.0
0.6363999999999952,1006.9622537576207,101934.53448023887,1.0
0.6367999999999951,1006.9834451286915,101936.71511795282,1.0
0.6371999999999951,1007.0047567270743,101938.90818231418,1.0
0.6375999999999951,1007.0261896336544,101941.1137852906,1.0
0.637999999999995,1007.0477449435891,101943.33204033002,1.0
0.638399999999995,1007.0694237649021,101945.56306221595,1.0
0.6387999999999949,1007.0912272200643,101947.80696723025,1.0
0.6391999999999949,1007.1131564463293,101950.06387318828,1.0
0.6395999999999948,1007.1352125961085,101952.33389947712,1.0
0.6399999999999948,1007.1573968356066,101954.61716691595,1.0
0.6403999999999948,1007.1797103465021,101956.9137979286,1.0
0.6407999999999947,1007.2021543260671,101959.22391655673,1.0
0.6411999999999947,1007.2247299875529,101961.5476484993,1.0
0.6415999999999946,1007.2474385596978,101963.88512106218,1.0
0.6419999999999946,1007.2702812875615,101966.23646324527,1.0
0.6423999999999945,1007.2932594326298,101968.60180575332,1.0
0.6427999999999945,1007.3163742731165,101970.981281026,1.0
0.6431999999999944,1007.3396271043606,101973.37502328037,1.0
0.6435999999999944,1007.3630192389303,101975.78316852154,1.0
0.6439999999999944,1007.3865520068493,101978.20585456617,1.0
0.6443999999999943,1007.4102267567636,101980.6432211617,1.0
0.6447999999999943,1007.434044855186,101983.09540991053,1.0
0.6451999999999942,1007.4580076871744,101985.56256433907,1.0
0.6455999999999942,1007.4821166567192,101988.04482994007,1.0
0.6459999999999941,1007.5063731869966,101990.54235419595,1.0
0.6463999999999941,1007.5307787207396,101993.05528661894,1.0
0.646799999999994,1007.5553347215023,101995.58377888006,1.0
0.647199999999994,1007.5800426723474,101998.12798467644,1.0
0.647599999999994,1007.6049040772432,102000.68805987405,1.0
0.6479999999999939,1007.6299204610091,102003.2641625048,1.0
0.6483999999999939,1007.6550933698733,102005.85645282183,1.0
0.6487999999999938,1007.6804243721032,102008.46509336567,1.0
0.6491999999999938,1007.7059150578774,102011.09024895215,1.0
0.6495999999999937,1007.7315670406615,102013.73208681346,1.0
0.6499999999999937,1007.7573819567791,102016.39077655491,1.0
0.6503999999999936,1007.7833614656316,102019.06649017667,1.0
0.6507999999999936,1007.8095072502167,102021.75940212703,1.0
0.6511999999999936,1007.8358210192816,102024.46968952344,1.0
0.6515999999999935,1007.8623045060316,102027.19753202437,1.0
0.6519999999999935,1007.8889594683089,102029.94311184947,1.0
0.6523999999999934,1007.9157876894543,102032.7066138663,1.0
0.6527999999999934,1007.9427909794379,102035.48822570537,1.0
0.6531999999999933,1007.9699711753717,102038.28813781268,1.0
0.6535999999999933,1007.997330141651,102041.10654346684,1.0
0.6539999999999933,1008.024869770264,102043.94363881234,1.0
0.6543999999999932,1008.0525919814385,102046.79962292615,1.0
0.6547999999999932,1008.0804987247202,102049.67469792826,1.0
0.6551999999999931,1008.1085919788832,102052.5690689729,1.0
0.6555999999999931,1008.1368737531922,102055.48294438014,1.0
0.655999999999993,1008.1653460868023,102058.41653557339,1.0
0.656399999999993,1008.1940110505193,102061.37005726245,1.0
0.656799999999993,1008.2228707473253,102064.3437274983,1.0
0.6571999999999929,1008.2519273117623,102067.33776760881,1.0
0.6575999999999929,1008.2811829128103,102070.35240249804,1.0
0.6579999999999928,1008.3106397523082,102073.38786048212,1.0
0.6583999999999928,1008.3403000670294,102076.44437350464,1.0
0.6587999999999927,1008.370166129598,102079.52217723237,1.0
0.6591999999999927,1008.4002402472265,102082.62151092384,1.0
0.6595999999999926,1008.4305247652038,102085.7426177918,1.0
0.6599999999999926,1008.4610220654776,102088.88574485609,1.0
0.6603999999999925,1008.4917345683298,102092.05114311773,1.0
0.6607999999999925,1008.5226647354002,102095.23906787323,1.0
0.6611999999999925,1008.5538150644647,102098.44977817194,1.0
0.6615999999999924,1008.585188095152,102101.68353741018,1.0
0.6619999999999924,1008.6167864122908,102104.9406136792,1.0
0.6623999999999923,1008.6486126346396,102108.22127859393,1.0
0.6627999999999923,1008.6806694322078,102111.5258090932,1.0
0.6631999999999922,1008.7129595163539,102114.85448641054,1.0
0.6635999999999922,1008.745485640426,102118.20759614113,1.0
0.6639999999999922,1008.7782506111886,102121.5854294293,1.0
0.6643999999999921,1008.8112572771937,102124.98828175974,1.0
0.6647999999999921,1008.8445085372164,102128.4164538347,1.0
0.665199999999992,1008.8780073400333,102131.87025155098,1.0
0.665599999999992,1008.9117566844092,102135.34998599833,1.0
0.6659999999999919,1008.9457596205316,102138.85597360884,1.0
0.6663999999999919,1008.980019251186,102142.38853627924,1.0
0.6667999999999918,1009.0145387328715,102145.94800148666,1.0
0.6671999999999918,1009.0493212778955,102149.53470250693,1.0
0.6675999999999918,1009.0843701535359,102153.14897832705,1.0
0.6679999999999917,1009.1196886851965,102156.7911739736,1.0
0.6683999999999917,1009.155280258235,102160.46164070291,1.0
0.6687999999999916,1009.1911483164625,102164.16073584495,1.0
0.6691999999999916,1009.2272963670306,102167.88882331164,1.0
