0.9733550154430461, 0.11617184807196076
1.0143964115380837, 0.1406973719941527
1.0333236927979743, 0.16765242341264677
1.0554514499001386, 0.1573725031984252
1.1059469370382091, 0.21996593003190368
1.1265413033276217, 0.15755056844765356
1.1739072544119091, 0.18485526691424276
1.181784299387735, 0.20996840552000887
1.2401868444890698, 0.27983997521849535
1.271774149541074, 0.29366579323546865
1.3254291857203662, 0.410489219608361
1.3505937114605955, 0.7883563711892908
1.3631991661846397, 0.9543577849085945
1.4231951280736026, 1.1747236646320849
1.5572631429600445, 4.071196131253553
1.5998133737872025, 7.4565437577662586
1.6502461064969929, 15.026517781406435
1.6723111091708773, 20.33628311415575
1.7116417649819373, 52.850739171089636
1.7463013085662522, 92.27556440585774
1.7636297161317078, 122.90194460196318
