0.9279193995537223, 0.10144045303845393
0.9738341560168593, 0.22812771676557048
0.986936236391913, 0.2682695795279726
0.9934861496157054, 0.28953276816719736
1.003292988031645, 0.3007882518043102
1.0262605089368224, 0.4708448740999094
1.0622579845380575, 0.63882664620553
1.1058602114183966, 0.8107793734021573
1.107994680731174, 0.6764376051042778
1.1396172831158293, 0.8422981338809937
1.1744134153762933, 0.7094661463394043
1.1951518020150111, 0.8918884893898924
1.222390515473212, 0.981111636040133
1.2627065161043118, 1.1428020598100326
1.334627087700318, 1.5358026185471283
