0,7589632238187995; 0,010438936781857235
0,7617103305290742; 0,011280273091795396
0,7643864609062592; 0,011912355314220276
0,7674013419641003; 0,012565520488008712
0,7700774723412851; 0,013300128717427669
0,77275360271847; 0,014054191595645034
0,7758023588443768; 0,014885526213932522
0,7788849900383492; 0,0158164648123675
0,7819676212323217; 0,01678158321508876
0,7850163773582285; 0,017799711741397963
0,7877263828034791; 0,018888187395237965
0,7907751389293858; 0,019994726193120524
0,7938238950552925; 0,021191161011718133
0,7965943916935173; 0,0225294742257823
0,799964315726656; 0,02385692839763719
0,8031643804899227; 0,02533533266225311
0,806569953999454; 0,026748536188937348
0,8097700187627206; 0,028330325687098888
0,8132343090568992; 0,029988746521998923
0,8166985993510778; 0,031732322468787585
0,8198986641143444; 0,03363690849556191
0,8233042376238758; 0,03552503791280913
0,8265043023871425; 0,037657264158647855
0,8299098758966739; 0,03975778437773182
0,8331099406599405; 0,042151100937386304
0,836515514169472; 0,04451715469228876
0,8397155789327386; 0,04718909119684443
0,84312115244227; 0,04980465722852246
0,8463212172055367; 0,05274107393974759
0,8497855074997152; 0,055688199702337175
0,8534797718670948; 0,05873007910591093
0,8577122734270728; 0,061799266956070555
0,862116032275605; 0,06532547874455878
0,8664270804115363; 0,06910116580735766
0,8705758848004165; 0,07305509415238971
0,8748869329363478; 0,07707097128451992
0,87929069178488; 0,08145836888428815
0,8836017399208113; 0,08617900439459322
0,8877505443096915; 0,09111011668830432
0,8920615924456228; 0,09620090153175763
0,8963726405815542; 0,10133935130429246
0,900614155683035; 0,10698265054979991
0,905272868991219; 0,11138135843133701
0,9100331226036797; 0,11634028204357659
0,9149611384579894; 0,12145015846600643
0,9198052731913747; 0,12605391853292405
0,9248475770729438; 0,13175207793589735
0,9296917118063293; 0,13731881253223088
0,934442528792686; 0,14356004630308006
0,9391818121249157; 0,15076917894169886
0,944025946858301; 0,1574185482035411
0,9488071707509929; 0,16425247696115602
0,9536701787365862; 0,170290154643685
0,9584534996573012; 0,17530730708068645
0,9630669613081443; 0,18504178463360094
0,9675976455370225; 0,18979919455920716
0,973139685912485; 0,19597030541315347
